,Date,Total Confirmed,Total Deaths,New Confirmed,New Deaths,Total Vaccinations,People Vaccinated,People Fully Vaccinated,New Total Vaccinations,New People Vaccinated,New People Fully Vaccinated
362,3/19/20,247785,10041,27308.0,1118.0,0.0,0.0,0.0,0.0,0.0,0.0
363,3/19/21,122798213,2787624,561953.0,10830.0,360728667.0,245239182.0,100480769.0,11152477.0,7513067.0,3129893.0
364,3/2/20,90402,3086,1979.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0
365,3/2/21,115197215,2628028,315213.0,10426.0,222508140.0,156095682.0,57485664.0,6369080.0,4316508.0,1806272.0
366,3/2/22,440183366,5972758,1651874.0,7980.0,8498848982.0,2709837037.0,2332070557.0,11338932.0,1928237.0,2076529.0
367,3/20/20,278899,11540,31114.0,1499.0,0.0,0.0,0.0,0.0,0.0,0.0
368,3/20/21,123294363,2796307,496150.0,8683.0,447398301.0,259240064.0,103154371.0,8319643.0,6001259.0,2019141.0
369,3/21/20,310974,13270,32075.0,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
370,3/21/21,123729516,2804777,435153.0,8470.0,364459200.0,252151725.0,101312732.0,3884670.0,2764969.0,848244.0
371,3/22/20,346158,14958,35184.0,1688.0,0.0,0.0,0.0,0.0,0.0,0.0
372,3/22/21,124151615,2812837,422099.0,8060.0,463731249.0,266915233.0,105192582.0,9254172.0,7000957.0,2051666.0
373,3/23/20,389183,16923,43025.0,1965.0,0.0,0.0,0.0,0.0,0.0,0.0
374,3/23/21,124672481,2824325,520866.0,11488.0,470936395.0,263781330.0,107222453.0,12428918.0,6892099.0,2780565.0
375,3/24/20,430433,19244,41250.0,2321.0,0.0,0.0,0.0,0.0,0.0,0.0
376,3/24/21,125309921,2835065,637440.0,10740.0,491218135.0,282149184.0,111799997.0,14665892.0,7663322.0,3581108.0
377,3/25/20,481767,22079,51334.0,2835.0,0.0,0.0,0.0,0.0,0.0,0.0
378,3/25/21,125961276,2846590,651355.0,11525.0,499013272.0,283519803.0,112515682.0,17356437.0,7999794.0,3647810.0
379,3/26/20,544842,25127,63075.0,3048.0,0.0,0.0,0.0,0.0,0.0,0.0
380,3/26/21,126600868,2859349,639592.0,12759.0,523101509.0,294204182.0,119696161.0,18743915.0,8774982.0,3745581.0
381,3/27/20,609932,28627,65090.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
382,3/27/21,127182351,2869497,581483.0,10148.0,522511808.0,291184457.0,116631820.0,13449699.0,6012605.0,2262222.0
383,3/28/20,679608,32482,69676.0,3855.0,0.0,0.0,0.0,0.0,0.0,0.0
384,3/28/21,127658041,2876710,475690.0,7213.0,514082823.0,278908392.0,109138161.0,7984124.0,2404147.0,983269.0
385,3/29/20,736274,35982,56666.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
386,3/29/21,128118943,2885474,460902.0,8764.0,562709849.0,312869596.0,126013171.0,11818888.0,4910147.0,2223884.0
387,3/3/20,93012,3160,2610.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
388,3/3/21,115641513,2639792,444298.0,11764.0,229973818.0,160701459.0,61197526.0,7808677.0,5254419.0,2418725.0
389,3/3/22,442068718,5981197,1885352.0,8439.0,8424525559.0,2590152422.0,2311248310.0,12456223.0,1037455.0,4832589.0
390,3/30/20,801562,40085,65288.0,4103.0,0.0,0.0,0.0,0.0,0.0,0.0
391,3/30/21,128694288,2897491,575345.0,12017.0,584475968.0,317577835.0,132263199.0,14953196.0,7302446.0,3435822.0
392,3/31/20,878757,44853,77195.0,4768.0,0.0,0.0,0.0,0.0,0.0,0.0
393,3/31/21,129376585,2910371,682297.0,12880.0,608455930.0,338703799.0,137338509.0,18338524.0,8489530.0,4220715.0
394,3/4/20,95351,3255,2339.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
395,3/4/21,116099714,2650198,458201.0,10406.0,240255396.0,165896384.0,62389833.0,8924556.0,6028636.0,2802304.0
396,3/4/22,443771335,5989894,1702617.0,8697.0,8266552174.0,2586379134.0,2233985012.0,11159569.0,1590849.0,3218660.0
397,3/5/20,98179,3348,2828.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0
398,3/5/21,116548977,2660713,449263.0,10515.0,241270917.0,167632302.0,64280768.0,8551656.0,5775564.0,2655574.0
399,3/5/22,445134656,5995374,1363321.0,5480.0,8481160803.0,2713245314.0,2324986527.0,9567497.0,1045967.0,3631510.0
400,3/6/20,102112,3461,3933.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0
401,3/6/21,116962280,2668810,413303.0,8097.0,246253017.0,171746668.0,66201712.0,6149452.0,4536916.0,1707963.0
402,3/6/22,446281536,5999398,1146880.0,4024.0,8802477265.0,2851663399.0,2448204128.0,6329954.0,675680.0,1651008.0
403,3/7/20,106237,3566,4125.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
404,3/7/21,117335116,2674705,372836.0,5895.0,254857072.0,175105948.0,66980459.0,2239805.0,1656042.0,612772.0
405,3/7/22,447883593,6007317,1602057.0,7919.0,8670897915.0,2819186960.0,2430118786.0,11525031.0,872259.0,2855422.0
406,3/8/20,110165,3807,3928.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0
407,3/8/21,117638952,2681959,303836.0,7254.0,262811418.0,182827546.0,70384162.0,6936521.0,4940231.0,1921123.0
408,3/8/22,449728702,6014690,1845109.0,7373.0,7521375481.0,2131686257.0,1835802168.0,10237091.0,840945.0,3258660.0
409,3/9/20,114363,3997,4198.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0
410,3/9/21,118055750,2692573,416798.0,10614.0,274064835.0,191817879.0,72605719.0,7894671.0,5456356.0,2396788.0
411,4/1/20,961093,50902,82336.0,6049.0,0.0,0.0,0.0,0.0,0.0,0.0
412,4/1/21,130085527,2922713,708942.0,12342.0,622402738.0,341711305.0,141420517.0,21621180.0,10167798.0,4598448.0
413,4/10/20,1655658,110959,85239.0,7457.0,0.0,0.0,0.0,0.0,0.0,0.0
414,4/10/21,135846470,3027765,665300.0,12859.0,773071113.0,423339756.0,174355118.0,14643176.0,7978585.0,3624090.0
415,4/11/20,1729610,117281,73952.0,6322.0,0.0,0.0,0.0,0.0,0.0,0.0
416,4/11/21,136539153,3036844,692683.0,9079.0,777322315.0,425804237.0,173131439.0,10063380.0,5330478.0,1920335.0
417,4/12/20,1848636,123276,119026.0,5995.0,0.0,0.0,0.0,0.0,0.0,0.0
418,4/12/21,137152508,3046936,613355.0,10092.0,799267959.0,437467293.0,178341039.0,17197435.0,8631373.0,4113304.0
419,4/13/20,1919805,129370,71169.0,6094.0,0.0,0.0,0.0,0.0,0.0,0.0
420,4/13/21,137935819,3060802,783311.0,13866.0,819403901.0,446930344.0,185998356.0,16951838.0,8680061.0,4378628.0
421,4/14/20,2003569,136514,83764.0,7144.0,0.0,0.0,0.0,0.0,0.0,0.0
422,4/14/21,138757254,3074852,821435.0,14050.0,832644871.0,450415605.0,189975795.0,17642141.0,9187617.0,4623875.0
423,4/15/20,2081973,145090,78404.0,8576.0,0.0,0.0,0.0,0.0,0.0,0.0
424,4/15/21,139573529,3088459,816275.0,13607.0,856469372.0,466448376.0,194888485.0,17722640.0,8321890.0,4854957.0
425,4/16/20,2176439,152504,94466.0,7414.0,0.0,0.0,0.0,0.0,0.0,0.0
426,4/16/21,140428910,3101818,855381.0,13359.0,864975694.0,466991270.0,198786248.0,17317194.0,8083796.0,5191237.0
427,4/17/20,2264211,161080,87772.0,8576.0,0.0,0.0,0.0,0.0,0.0,0.0
428,4/17/21,141218446,3114285,789536.0,12467.0,870038549.0,467455466.0,200647729.0,12177930.0,5982588.0,3458235.0
429,4/18/20,2340924,167329,76713.0,6249.0,0.0,0.0,0.0,0.0,0.0,0.0
430,4/18/21,141899755,3123392,681309.0,9107.0,877468586.0,472853467.0,199441239.0,7690457.0,3178151.0,1937254.0
431,4/19/20,2417144,172711,76220.0,5382.0,0.0,0.0,0.0,0.0,0.0,0.0
432,4/19/21,142594004,3134718,694249.0,11326.0,910182085.0,488717120.0,211138102.0,13955072.0,6234918.0,4563441.0
433,4/2/20,1043933,56832,82840.0,5930.0,0.0,0.0,0.0,0.0,0.0,0.0
434,4/2/21,130723347,2933245,637820.0,10532.0,636487131.0,346643993.0,143069824.0,18836055.0,8309898.0,3267605.0
435,4/20/20,2493051,178780,75907.0,6069.0,0.0,0.0,0.0,0.0,0.0,0.0
436,4/20/21,143455189,3149071,861185.0,14353.0,793941126.0,397056434.0,203248472.0,13864754.0,5429139.0,4309013.0
437,4/21/20,2568583,186144,75532.0,7364.0,0.0,0.0,0.0,0.0,0.0,0.0
438,4/21/21,144343760,3163730,888571.0,14659.0,944355394.0,504906579.0,221600198.0,16056058.0,5995148.0,4705221.0
439,4/22/20,2650102,193163,81519.0,7019.0,0.0,0.0,0.0,0.0,0.0,0.0
440,4/22/21,145246012,3177618,902252.0,13888.0,975156200.0,518780380.0,229678942.0,21569483.0,8141627.0,6168186.0
441,4/23/20,2733235,200158,83133.0,6995.0,0.0,0.0,0.0,0.0,0.0,0.0
442,4/23/21,146148538,3192919,902526.0,15301.0,852643028.0,407156940.0,214210168.0,16683171.0,6386805.0,5091873.0
443,4/24/20,2816750,207057,83515.0,6899.0,0.0,0.0,0.0,0.0,0.0,0.0
444,4/24/21,146963475,3205880,814937.0,12961.0,822932415.0,391264067.0,208017955.0,11398731.0,3928549.0,3141568.0
445,4/25/20,2899839,212943,83089.0,5886.0,0.0,0.0,0.0,0.0,0.0,0.0
446,4/25/21,147688188,3216565,724713.0,10685.0,1008153612.0,531214612.0,237628985.0,8354993.0,2069697.0,1500199.0
447,4/26/20,2970374,217196,70535.0,4253.0,0.0,0.0,0.0,0.0,0.0,0.0
448,4/26/21,148370837,3228433,682649.0,11868.0,1022708466.0,534769096.0,244514761.0,16613496.0,6535695.0,5270029.0
449,4/27/20,3041221,222106,70847.0,4910.0,0.0,0.0,0.0,0.0,0.0,0.0
450,4/27/21,149225326,3243422,854489.0,14989.0,1038438744.0,538908398.0,247179053.0,19559472.0,7021213.0,5806671.0
451,4/28/20,3116915,228925,75694.0,6819.0,0.0,0.0,0.0,0.0,0.0,0.0
452,4/28/21,150129929,3259345,904603.0,15923.0,1084968276.0,563110355.0,261291989.0,22969071.0,8205814.0,6430210.0
453,4/29/20,3194311,235836,77396.0,6911.0,0.0,0.0,0.0,0.0,0.0,0.0
454,4/29/21,151024456,3275099,894527.0,15754.0,1091918321.0,561062218.0,264029343.0,24109233.0,7662059.0,6778416.0
455,4/3/20,1127888,63080,83955.0,6248.0,0.0,0.0,0.0,0.0,0.0,0.0
456,4/3/21,131248956,2942527,525609.0,9282.0,651759016.0,357582539.0,145252961.0,11777592.0,6403597.0,2425123.0
457,4/30/20,3277472,241881,83161.0,6045.0,0.0,0.0,0.0,0.0,0.0,0.0
458,4/30/21,151906109,3289441,881653.0,14342.0,1084705466.0,550179167.0,265939925.0,24883357.0,7102371.0,6034624.0
459,4/4/20,1186798,69074,58910.0,5994.0,0.0,0.0,0.0,0.0,0.0,0.0
460,4/4/21,131805822,2949884,556866.0,7357.0,654012529.0,358648160.0,142190028.0,9207002.0,4765518.0,1022451.0
461,4/5/20,1256876,74342,70078.0,5268.0,0.0,0.0,0.0,0.0,0.0,0.0
462,4/5/21,132300788,2958157,494966.0,8273.0,685595054.0,377462926.0,152282103.0,13858568.0,7860885.0,3217263.0
463,4/6/20,1330835,80332,73959.0,5990.0,0.0,0.0,0.0,0.0,0.0,0.0
464,4/6/21,132907802,2970653,607014.0,12496.0,690895825.0,377533006.0,154719569.0,17396047.0,10000594.0,4328786.0
465,4/7/20,1400270,88714,69435.0,8382.0,0.0,0.0,0.0,0.0,0.0,0.0
466,4/7/21,133592684,2986242,684882.0,15589.0,723376501.0,399388100.0,162295573.0,17947936.0,9926298.0,5063487.0
467,4/8/20,1483782,95620,83512.0,6906.0,0.0,0.0,0.0,0.0,0.0,0.0
468,4/8/21,134435536,3000581,842852.0,14339.0,744288508.0,410396311.0,166486660.0,23061135.0,11852594.0,5397084.0
469,4/9/20,1570419,103502,86637.0,7882.0,0.0,0.0,0.0,0.0,0.0,0.0
470,4/9/21,135181170,3014906,745634.0,14325.0,757601279.0,412987744.0,171678731.0,21627958.0,10570858.0,5469730.0
471,5/1/20,3366304,247341,88832.0,5460.0,0.0,0.0,0.0,0.0,0.0,0.0
472,5/1/21,152700141,3302348,794032.0,12907.0,1121271306.0,565308786.0,272411799.0,12794242.0,3963118.0,3420530.0
473,5/10/20,4105260,294608,75093.0,4046.0,0.0,0.0,0.0,0.0,0.0,0.0
474,5/10/21,159463014,3417369,626118.0,11293.0,1274328642.0,612243137.0,311915324.0,19479595.0,5924878.0,4792196.0
475,5/11/20,4181552,298502,76292.0,3894.0,0.0,0.0,0.0,0.0,0.0,0.0
476,5/11/21,160202462,3431550,739448.0,14181.0,1324672356.0,640438101.0,328449264.0,22833562.0,7165064.0,5757756.0
477,5/12/20,4266405,304344,84853.0,5842.0,0.0,0.0,0.0,0.0,0.0,0.0
478,5/12/21,160961835,3445500,759373.0,13950.0,1337033214.0,635752526.0,332518967.0,25458814.0,7849967.0,6189271.0
479,5/13/20,4350807,309817,84402.0,5473.0,0.0,0.0,0.0,0.0,0.0,0.0
480,5/13/21,161693489,3459088,731654.0,13588.0,1358451559.0,641535504.0,333089861.0,24602279.0,6819941.0,5226193.0
481,5/14/20,4445994,315396,95187.0,5579.0,0.0,0.0,0.0,0.0,0.0,0.0
482,5/14/21,162402263,3472080,708774.0,12992.0,1345978626.0,625291121.0,323891164.0,25141192.0,6529532.0,4814576.0
483,5/15/20,4542205,321030,96211.0,5634.0,0.0,0.0,0.0,0.0,0.0,0.0
484,5/15/21,163033171,3484241,630908.0,12161.0,1379817094.0,638050668.0,332640454.0,22047544.0,5872792.0,3743409.0
485,5/16/20,4636282,325564,94077.0,4534.0,0.0,0.0,0.0,0.0,0.0,0.0
486,5/16/21,163578034,3494501,544863.0,10260.0,1443973524.0,671645320.0,350681557.0,19227076.0,3310573.0,1843134.0
487,5/17/20,4714357,329142,78075.0,3578.0,0.0,0.0,0.0,0.0,0.0,0.0
488,5/17/21,164121630,3505972,543596.0,11471.0,1472865309.0,679890297.0,358216875.0,25382009.0,6386071.0,3987404.0
489,5/18/20,4803529,333294,89172.0,4152.0,0.0,0.0,0.0,0.0,0.0,0.0
490,5/18/21,164744622,3520114,622992.0,14142.0,1488608612.0,681398800.0,355564489.0,26863173.0,7986229.0,5113720.0
491,5/19/20,4900089,338431,96560.0,5137.0,0.0,0.0,0.0,0.0,0.0,0.0
492,5/19/21,165418142,3533555,673520.0,13441.0,1514092042.0,686060025.0,364315224.0,26805655.0,7810849.0,4983937.0
493,5/2/20,3445135,253191,78831.0,5850.0,0.0,0.0,0.0,0.0,0.0,0.0
494,5/2/21,153379300,3312625,679159.0,10277.0,1130276760.0,567516604.0,273937660.0,9198767.0,2297892.0,1894559.0
495,5/20/20,5005103,343798,105014.0,5367.0,0.0,0.0,0.0,0.0,0.0,0.0
496,5/20/21,165698555,3546720,280413.0,13165.0,1565126339.0,708017311.0,373580711.0,31334393.0,8800865.0,5309339.0
497,5/21/20,5110875,348757,105772.0,4959.0,0.0,0.0,0.0,0.0,0.0,0.0
498,5/21/21,166324200,3559644,625645.0,12924.0,1377317107.0,551541877.0,327780355.0,29446973.0,7250116.0,5235494.0
499,5/22/20,5218399,354445,107524.0,5688.0,0.0,0.0,0.0,0.0,0.0,0.0
500,5/22/21,166895892,3570987,571692.0,11343.0,1586342067.0,710939574.0,376913688.0,23085378.0,5233104.0,3986479.0
501,5/23/20,5322409,358817,104010.0,4372.0,0.0,0.0,0.0,0.0,0.0,0.0
502,5/23/21,167375072,3580768,479180.0,9781.0,1626658415.0,718400189.0,379252681.0,20074035.0,4431094.0,2036381.0
503,5/24/20,5415546,362292,93137.0,3475.0,0.0,0.0,0.0,0.0,0.0,0.0
504,5/24/21,167825775,3589883,450703.0,9115.0,1671481011.0,748762579.0,394614546.0,27295862.0,7335825.0,3502569.0
505,5/25/20,5503463,363814,87917.0,1522.0,0.0,0.0,0.0,0.0,0.0,0.0
506,5/25/21,168360693,3603086,534918.0,13203.0,1707448514.0,749737374.0,396935181.0,32107656.0,8016258.0,4652237.0
507,5/26/20,5596412,368454,92949.0,4640.0,0.0,0.0,0.0,0.0,0.0,0.0
508,5/26/21,168931042,3615873,570349.0,12787.0,1717560020.0,741284091.0,390697476.0,35140486.0,9854176.0,5042585.0
509,5/27/20,5699023,373823,102611.0,5369.0,0.0,0.0,0.0,0.0,0.0,0.0
510,5/27/21,169478827,3628729,547785.0,12856.0,1716203882.0,734760993.0,387394540.0,31444227.0,8583267.0,5063506.0
511,5/28/20,5818785,378853,119762.0,5030.0,0.0,0.0,0.0,0.0,0.0,0.0
512,5/28/21,169983195,3640715,504368.0,11986.0,1736762841.0,732213031.0,387437364.0,31223126.0,7849021.0,4872457.0
513,5/29/20,5940554,384010,121769.0,5157.0,0.0,0.0,0.0,0.0,0.0,0.0
514,5/29/21,170462668,3651416,479473.0,10701.0,1791574198.0,756101652.0,399755178.0,29431240.0,8045574.0,3396600.0
515,5/3/20,3519371,257032,74236.0,3841.0,0.0,0.0,0.0,0.0,0.0,0.0
516,5/3/21,154066062,3324499,686762.0,11874.0,1155563759.0,579518977.0,274456230.0,14027047.0,4891119.0,4301550.0
517,5/30/20,6075553,388287,134999.0,4277.0,0.0,0.0,0.0,0.0,0.0,0.0
518,5/30/21,170851767,3659760,389099.0,8344.0,1846506692.0,779829712.0,412542954.0,24864066.0,4549624.0,1904941.0
519,5/31/20,6177874,391427,102321.0,3140.0,0.0,0.0,0.0,0.0,0.0,0.0
520,5/31/21,171238619,3668553,386852.0,8793.0,1889252087.0,792599067.0,419384076.0,32136921.0,6619947.0,3268788.0
521,5/4/20,3596649,261482,77278.0,4450.0,0.0,0.0,0.0,0.0,0.0,0.0
522,5/4/21,154867948,3338587,801886.0,14088.0,1170727249.0,581980342.0,286256342.0,16626071.0,6386674.0,5254231.0
523,5/5/20,3676357,267581,79708.0,6099.0,0.0,0.0,0.0,0.0,0.0,0.0
524,5/5/21,155714466,3353427,846518.0,14840.0,1203113249.0,599957412.0,297665504.0,19469629.0,7522477.0,6881917.0
525,5/6/20,3767076,274445,90719.0,6864.0,0.0,0.0,0.0,0.0,0.0,0.0
526,5/6/21,156583420,3368073,868954.0,14646.0,1214656655.0,599783475.0,299292151.0,23736856.0,8389969.0,7119066.0
527,5/7/20,3855497,280115,88421.0,5670.0,0.0,0.0,0.0,0.0,0.0,0.0
528,5/7/21,157414760,3382551,831340.0,14478.0,1234009505.0,607120370.0,305717737.0,24502167.0,7664024.0,6279531.0
529,5/8/20,3946027,286010,90530.0,5895.0,0.0,0.0,0.0,0.0,0.0,0.0
530,5/8/21,158200635,3395747,785875.0,13196.0,1250382002.0,609561661.0,310256512.0,18924344.0,4981587.0,4469375.0
531,5/9/20,4030167,290562,84140.0,4552.0,0.0,0.0,0.0,0.0,0.0,0.0
532,5/9/21,158836896,3406076,636261.0,10329.0,1248238176.0,606110718.0,304346348.0,11367840.0,2629222.0,1870001.0
533,6/1/20,6277368,395064,99494.0,3637.0,0.0,0.0,0.0,0.0,0.0,0.0
534,6/1/21,171699943,3683798,461324.0,15245.0,1938101510.0,805727024.0,427257810.0,35588720.0,9182620.0,5867169.0
535,6/10/20,7391542,438662,136748.0,5435.0,0.0,0.0,0.0,0.0,0.0,0.0
536,6/10/21,175377416,3777941,453177.0,15981.0,2210066315.0,1504964658.0,469650111.0,37661952.0,10896403.0,6283903.0
537,6/11/20,7526794,443742,135252.0,5080.0,0.0,0.0,0.0,0.0,0.0,0.0
538,6/11/21,175799558,3789711,422142.0,11770.0,2205113520.0,866851194.0,459746468.0,34760593.0,10627110.0,5937358.0
539,6/12/20,7654771,448475,127977.0,4733.0,0.0,0.0,0.0,0.0,0.0,0.0
540,6/12/21,176167587,3799406,368029.0,9695.0,2267268789.0,898169625.0,475475428.0,27198372.0,7915400.0,4143087.0
541,6/13/20,7788297,452876,133526.0,4401.0,0.0,0.0,0.0,0.0,0.0,0.0
542,6/13/21,176469998,3808659,302411.0,9253.0,2300656061.0,919903850.0,482964824.0,24132373.0,7104714.0,2692678.0
543,6/14/20,7920371,456535,132074.0,3659.0,0.0,0.0,0.0,0.0,0.0,0.0
544,6/14/21,176779517,3816718,309519.0,8059.0,2342608134.0,937433101.0,495369962.0,25964897.0,9278254.0,5320754.0
545,6/15/20,8045099,460523,124728.0,3988.0,0.0,0.0,0.0,0.0,0.0,0.0
546,6/15/21,177155056,3827513,375539.0,10795.0,2343960892.0,925524936.0,488172095.0,36634155.0,10612929.0,6127977.0
547,6/16/20,8189622,467658,144523.0,7135.0,0.0,0.0,0.0,0.0,0.0,0.0
548,6/16/21,177543948,3837537,388892.0,10024.0,2410908295.0,953875749.0,505908225.0,39600057.0,11527643.0,6565372.0
549,6/17/20,8332723,473139,143101.0,5481.0,0.0,0.0,0.0,0.0,0.0,0.0
550,6/17/21,177939632,3846838,395684.0,9301.0,2465712571.0,965004269.0,515422687.0,43475156.0,14592921.0,7093831.0
551,6/18/20,8475624,478461,142901.0,5322.0,0.0,0.0,0.0,0.0,0.0,0.0
552,6/18/21,178342998,3856052,403366.0,9214.0,2451944464.0,936693693.0,495806147.0,41852045.0,11521727.0,6308949.0
553,6/19/20,8656928,484800,181304.0,6339.0,0.0,0.0,0.0,0.0,0.0,0.0
554,6/19/21,178691192,3864129,348194.0,8077.0,2509058621.0,961548336.0,508002172.0,35054160.0,9630919.0,4843059.0
555,6/2/20,6401709,400348,124341.0,5284.0,0.0,0.0,0.0,0.0,0.0,0.0
556,6/2/21,172187737,3695683,487794.0,11885.0,1965268968.0,813892931.0,430539243.0,39586178.0,10654920.0,5866472.0
557,6/20/20,8842563,489244,185635.0,4444.0,0.0,0.0,0.0,0.0,0.0,0.0
558,6/20/21,178994223,3870855,303031.0,6726.0,2563763207.0,999722129.0,529236420.0,29765050.0,7831026.0,3137714.0
559,6/21/20,8935558,493833,92995.0,4589.0,0.0,0.0,0.0,0.0,0.0,0.0
560,6/21/21,179291074,3877904,296851.0,7049.0,2610013675.0,1008604679.0,534677272.0,41017534.0,15624996.0,5709452.0
561,6/22/20,9077415,497628,141857.0,3795.0,0.0,0.0,0.0,0.0,0.0,0.0
562,6/22/21,179701465,3886832,410391.0,8928.0,2599355469.0,1004069487.0,532001009.0,42733262.0,13555965.0,7385495.0
563,6/23/20,9245584,503210,168169.0,5582.0,0.0,0.0,0.0,0.0,0.0,0.0
564,6/23/21,180098584,3896228,397119.0,9396.0,2687693246.0,1025202603.0,547154562.0,41964930.0,11229019.0,7009766.0
565,6/24/20,9416903,508677,171319.0,5467.0,0.0,0.0,0.0,0.0,0.0,0.0
566,6/24/21,180507252,3904850,408668.0,8622.0,2724029394.0,1044861369.0,554692469.0,46448851.0,14318014.0,7578379.0
567,6/25/20,9596023,513759,179120.0,5082.0,0.0,0.0,0.0,0.0,0.0,0.0
568,6/25/21,180924991,3914087,417739.0,9237.0,2705357062.0,1015295070.0,529966496.0,43548926.0,13690260.0,6646297.0
569,6/26/20,9789171,518839,193148.0,5080.0,0.0,0.0,0.0,0.0,0.0,0.0
570,6/26/21,181288004,3921556,363013.0,7469.0,2775072868.0,1044078719.0,549828372.0,39545643.0,12562198.0,5434508.0
571,6/27/20,9965754,523530,176583.0,4691.0,0.0,0.0,0.0,0.0,0.0,0.0
572,6/27/21,181598730,3927629,310726.0,6073.0,2837397331.0,1095107010.0,567493225.0,31772387.0,7470941.0,3662402.0
573,6/28/20,10133531,527102,167777.0,3572.0,0.0,0.0,0.0,0.0,0.0,0.0
574,6/28/21,181931979,3934225,333249.0,6596.0,2892958334.0,1114463322.0,584550046.0,36815123.0,9481925.0,6608179.0
575,6/29/20,10286462,531123,152931.0,4021.0,0.0,0.0,0.0,0.0,0.0,0.0
576,6/29/21,182313079,3942374,381100.0,8149.0,2909886998.0,1115905526.0,581448673.0,40075564.0,13145201.0,8284497.0
577,6/3/20,6513000,406027,111291.0,5679.0,0.0,0.0,0.0,0.0,0.0,0.0
578,6/3/21,172667531,3705771,479794.0,10088.0,2000404866.0,823454759.0,438765709.0,34227965.0,10098111.0,5382929.0
579,6/30/20,10469764,536360,183302.0,5237.0,0.0,0.0,0.0,0.0,0.0,0.0
580,6/30/21,182712316,3951571,399237.0,9197.0,2956937043.0,1124726505.0,590537939.0,36959632.0,10426431.0,7408522.0
581,6/4/20,6651182,411462,138182.0,5435.0,0.0,0.0,0.0,0.0,0.0,0.0
582,6/4/21,173092521,3716455,424990.0,10684.0,1959908277.0,795188952.0,418310556.0,38268082.0,12093980.0,5325361.0
583,6/5/20,6784702,416583,133520.0,5121.0,0.0,0.0,0.0,0.0,0.0,0.0
584,6/5/21,173489235,3725802,396714.0,9347.0,2055948483.0,835210357.0,442457625.0,29723332.0,7380151.0,3789380.0
585,6/6/20,6914372,420665,129670.0,4082.0,0.0,0.0,0.0,0.0,0.0,0.0
586,6/6/21,173811878,3733028,322643.0,7226.0,2081695093.0,850747481.0,447811629.0,22871918.0,5792686.0,2211939.0
587,6/7/20,7025252,423781,110880.0,3116.0,0.0,0.0,0.0,0.0,0.0,0.0
588,6/7/21,174133960,3741196,322082.0,8168.0,2112648041.0,858833553.0,454965822.0,29394539.0,8614842.0,4752594.0
589,6/8/20,7128489,428116,103237.0,4335.0,0.0,0.0,0.0,0.0,0.0,0.0
590,6/8/21,174505710,3751824,371750.0,10628.0,2138812815.0,875611477.0,461914718.0,31983158.0,11112637.0,6238181.0
591,6/9/20,7254794,433227,126305.0,5111.0,0.0,0.0,0.0,0.0,0.0,0.0
592,6/9/21,174924239,3761960,418529.0,10136.0,2182142794.0,885777312.0,466966867.0,33890762.0,11530825.0,6676359.0
593,7/1/20,10685125,541730,215361.0,5370.0,0.0,0.0,0.0,0.0,0.0,0.0
594,7/1/21,183147740,3960127,435424.0,8556.0,2975840930.0,1136452357.0,589588181.0,40136874.0,12781508.0,7854581.0
595,7/10/20,12517329,588780,233046.0,5742.0,0.0,0.0,0.0,0.0,0.0,0.0
596,7/10/21,187001865,4030212,421501.0,6573.0,3203958381.0,1204947808.0,635545500.0,18827216.0,5646091.0,4573317.0
597,7/11/20,12730441,593884,213112.0,5104.0,0.0,0.0,0.0,0.0,0.0,0.0
598,7/11/21,187372007,4037813,370142.0,7601.0,3308430983.0,1266390504.0,683563526.0,18027417.0,5590073.0,4300108.0
599,7/12/20,12921942,598169,191501.0,4285.0,0.0,0.0,0.0,0.0,0.0,0.0
600,7/12/21,187805072,4045904,433065.0,8091.0,3335171068.0,1274790202.0,697370174.0,25762035.0,8958501.0,8015642.0
601,7/13/20,13117854,602549,195912.0,4380.0,0.0,0.0,0.0,0.0,0.0,0.0
602,7/13/21,188331188,4054288,526116.0,8384.0,3364077662.0,1287926188.0,698093577.0,32623321.0,13287281.0,8895364.0
603,7/14/20,13338362,608536,220508.0,5987.0,0.0,0.0,0.0,0.0,0.0,0.0
604,7/14/21,188869310,4062903,538122.0,8615.0,3393607514.0,1288347104.0,704012888.0,34431722.0,12567158.0,9322531.0
605,7/15/20,13567995,614432,229633.0,5896.0,0.0,0.0,0.0,0.0,0.0,0.0
606,7/15/21,189445350,4071492,576040.0,8589.0,3427057612.0,1309824690.0,717686234.0,33187013.0,12401420.0,9670865.0
607,7/16/20,13812504,620597,244509.0,6165.0,0.0,0.0,0.0,0.0,0.0,0.0
608,7/16/21,190040679,4080143,595329.0,8651.0,3333442305.0,1242799985.0,663248597.0,30859476.0,11078225.0,8533080.0
609,7/17/20,14050201,627588,237697.0,6991.0,0.0,0.0,0.0,0.0,0.0,0.0
